exercise_id,name,name_key,equipment,mechanic,movement_pattern,category,skill_level,difficulty_level,primaryMuscles,secondaryMuscles,contraindications,fatigue_score,stimulus_score,sfr_ratio,axial_load,recovery_time_hours,order_priority,goal_Strength,goal_Muscle,goal_WeightLoss,goal_Endurance,goal_General,Strength_min_reps,Strength_max_reps,Strength_rest_seconds,Strength_sets,Muscle_min_reps,Muscle_max_reps,Muscle_rest_seconds,Muscle_sets,WeightLoss_min_reps,WeightLoss_max_reps,WeightLoss_rest_seconds,WeightLoss_sets,Endurance_min_reps,Endurance_max_reps,Endurance_rest_seconds,Endurance_sets,General_min_reps,General_max_reps,General_rest_seconds,General_sets
a885be294ea6d10f,Farmers Walk,farmers walk,body only,compound,other,strength,intermediate,3,forearms|glutes|abdominals|traps,abdominals|calves|lower_back|quadriceps|shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b7ffbc455db21b2c,Fast Skipping,fast skipping,body only,compound,squat,plyometrics,beginner,2,quadriceps,abductors|adductors|calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury|rotator_cuff_tear|shoulder_impingement,8,9,1.12,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3028da335a5e8ef1,Feet-Elevated Bulgarian Row – Ring,feet elevated bulgarian row ring,body only,compound,lunge,strength,intermediate,3,biceps|lats,forearms|shoulders|traps,ankle_injury|hip_impingement|knee_injury,7,7,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f0cf570f59f80b81,Feet-Elevated Oblique Crunch – Stability Ball,feet elevated oblique crunch stability ball,exercise ball,compound,core_flexion,strength,intermediate,3,abdominals,abdominals,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e0d60c64df303b2d,Feet-Up Bench Press – Barbell,feet up bench press,barbell,compound,horizontal_push,strength,intermediate,3,chest|shoulders,triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5a3f2e154c2add1d,Finger Curls,finger curls,barbell,isolation,elbow_flexion,strength,beginner,2,forearms,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
eb5c2d40c7e9e165,Fire Hydrants,fire hydrants,body only,compound,other,strength,intermediate,3,glutes|abductors,,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fb1b58e3d7266170,Flat Bench Cable Flyes,flat bench flyes,cable,isolation,horizontal_push,strength,intermediate,3,chest,,pec_tear|rotator_cuff_tear|shoulder_impingement,3,9,3,1,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
b1a039a6edcaa481,Flat Bench Leg Pull-In,flat bench leg pull in,body only,compound,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
99f4875b7f74c931,Flat Bench Lying Leg Raise,flat bench lying leg raise,body only,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
8a546210fc99315c,Flexor Incline Dumbbell Curls,flexor incline curls,dumbbell,isolation,elbow_flexion,strength,beginner,2,biceps,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
d4e0051d271b26b1,Floor Back Extension,floor back extension,body only,isolation,hip_hinge,strength,intermediate,3,lower_back,,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
1c4555a16030ca5b,Floor Glute-Ham Raise,floor glute ham raise,body only,isolation,knee_flexion,strength,intermediate,3,hamstrings,calves|glutes,hamstring_strain|knee_injury,2,6,3,0,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
d6e3b613323adbee,Floor Press,floor press,barbell,compound,horizontal_push,powerlifting,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2a7cd22da8812fed,Floor Press with Chains,floor press with chains,barbell,compound,horizontal_push,powerlifting,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a28f7f7f4e17824c,Floor Press – Dumbbell,floor press,dumbbell,compound,horizontal_push,strength,intermediate,3,chest|shoulders,triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,7,9,1.29,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
bfb7cb961ca71b17,Flutter Kick,flutter kick,body only,compound,core_flexion,strength,intermediate,3,abdominals,lower_back|quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
65edef4d470db075,Flutter Kicks,flutter kicks,body only,compound,core_flexion,strength,beginner,2,glutes,hamstrings,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c227f97a796ac1d3,Forearm Plank Knee to Elbow,forearm plank knee to elbow,body only,isolation,core_flexion,strength,intermediate,3,abdominals,chest|glutes|quadriceps|shoulders,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
1f8b9968b3a3b8af,Forearm Roll-Up – Barbell,forearm roll up,barbell,isolation,other,strength,intermediate,3,forearms,,,4,5,1.25,3,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5cb02ef57ba7fdba,Forearm Twist – Dumbbell,forearm twist,dumbbell,isolation,other,strength,intermediate,3,forearms,biceps,,3,5,1.67,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
2c43b7b1fd3d72c8,Forward Drag with Press,forward drag with press,other,compound,horizontal_push,strongman,intermediate,3,chest,calves|glutes|hamstrings|quadriceps|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fee2e12cc6319ba5,Frankenstein Squat,frankenstein squat,barbell,compound,squat,olympic weightlifting,intermediate,3,quadriceps,abdominals|calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9b4dccc9dcebf9e3,Freehand Jump Squat,freehand jump squat,body only,compound,squat,strength,intermediate,3,quadriceps,calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7b28e6bda84be35f,Frog Pumps,frog pumps,body only,compound,other,strength,intermediate,3,glutes,hamstrings|adductors,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
040552d02658a169,Frog Sit-Ups,frog sit ups,body only,isolation,core_flexion,strength,intermediate,3,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
78f818285c72823f,Front Barbell Squat,front squat,barbell,compound,squat,strength,advanced,5,quadriceps,calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4316beb99e32d747,Front Barbell Squat To A Bench,front squat to a bench,barbell,compound,squat,strength,advanced,5,quadriceps,calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c679816975d906cb,Front Box Jump,front box jump,other,compound,squat,plyometrics,beginner,2,hamstrings,abductors|adductors|calves|glutes|quadriceps,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e24ef2b3cdda9331,Front Cable Raise,front raise,cable,isolation,shoulder_raise,strength,beginner,2,shoulders,,rotator_cuff_tear|shoulder_impingement,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
aa45d6566f604c08,Front Cone Hops (or hurdle hops),front cone hops,other,compound,squat,plyometrics,beginner,2,quadriceps,abductors|adductors|calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ae31de846ab41f7d,Front Dumbbell Raise,front raise,dumbbell,isolation,shoulder_raise,strength,beginner,2,shoulders,,rotator_cuff_tear|shoulder_impingement,2,6,3,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
add0ab8918322ead,Front Hold – Plate,front hold,body only,compound,other,strength,intermediate,3,shoulders,shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c46fb533032c2ebd,Front Incline Dumbbell Raise,front incline raise,dumbbell,isolation,shoulder_raise,strength,beginner,2,shoulders,,rotator_cuff_tear|shoulder_impingement,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
b9ba6b55b77e8bbb,Front Plate Raise,front raise,other,isolation,shoulder_raise,strength,intermediate,3,shoulders,,rotator_cuff_tear|shoulder_impingement,1,6,6,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5d7104f6c6be7bdf,Front Rack Curtsy Lunge – Barbell,front rack curtsy lunge,barbell,compound,lunge,strength,intermediate,3,glutes|quadriceps|adductors|abductors,calves|hamstrings,ankle_injury|hip_impingement|knee_injury,9,8,0.89,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
0658e202f7c8e573,Front Rack Knee Over Toe Split Squat – Dumbbell,front rack knee over toe split squat,dumbbell,compound,squat,strength,intermediate,3,glutes|hamstrings|quadriceps,calves|shoulders,hip_impingement|knee_injury|lower_back_injury,9,10,1.11,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
53a203d78185dc24,Front Rack Low Switch Cossack Squat – Kettlebell,front rack low switch cossack squat,kettlebell,compound,squat,strength,intermediate,3,glutes|quadriceps|adductors,calves|forearms|shoulders|abductors,hip_impingement|knee_injury|lower_back_injury,9,9,1,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3f4ce85c53d6c21f,Front Rack March – Kettlebell,front rack march,kettlebell,compound,other,strength,intermediate,3,abdominals|shoulders,calves|glutes|quadriceps,,5,5,1,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
dc653a9d85c93a3f,Front Raise And Pullover,front raise and pullover,barbell,isolation,shoulder_raise,strength,beginner,2,chest,lats|shoulders|triceps,rotator_cuff_tear|shoulder_impingement,3,6,2,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
697ff40a33312b96,Front Raise – Barbell,front raise,barbell,isolation,shoulder_raise,strength,intermediate,3,shoulders,shoulders,rotator_cuff_tear|shoulder_impingement,3,6,2,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
ae31de846ab41f7d,Front Raise – Dumbbell,front raise,dumbbell,isolation,shoulder_raise,strength,intermediate,3,shoulders,shoulders,rotator_cuff_tear|shoulder_impingement,2,6,3,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
78f818285c72823f,Front Squat,front squat,barbell,compound,squat,strength,advanced,3,glutes|lower_back|quadriceps|adductors,calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
78f818285c72823f,Front Squat (Clean Grip),front squat,barbell,compound,squat,strength,advanced,3,quadriceps,abdominals|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7de0bf3835d081ea,Front Squats With Two Kettlebells,front squats with two kettlebells,kettlebell,compound,squat,strength,advanced,3,quadriceps,calves|glutes,hip_impingement|knee_injury|lower_back_injury,9,9,1,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c29e917869269e36,Front Two-Dumbbell Raise,front two raise,dumbbell,isolation,shoulder_raise,strength,beginner,2,shoulders,,rotator_cuff_tear|shoulder_impingement,2,6,3,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4ed8db6c7fadfe26,Full Range-Of-Motion Lat Pulldown,full range of motion lat pulldown,cable,compound,vertical_pull,strength,beginner,3,lats,biceps|middle_back|shoulders,rotator_cuff_tear|shoulder_impingement,4,8,2,0,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
300e9f65b88e8976,Gironda Sternum Chins,gironda sternum chins,other,compound,vertical_pull,strength,intermediate,3,lats,biceps|middle_back,rotator_cuff_tear|shoulder_impingement,5,8,1.6,1,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
035a223a0a9bb39f,Glute Bridge,glute bridge,body only,compound,hip_hinge,strength,intermediate,3,glutes|hamstrings,,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
1d0fd72d1c07ca45,Glute Kickback,glute kickback,body only,isolation,hip_hinge,strength,beginner,2,glutes,hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
27c12a4725aedfcc,Glute Kickback – Machine,glute kickback,machine,isolation,hip_hinge,strength,beginner,3,glutes,hamstrings|adductors,disc_herniation|lower_back_injury|sciatica,5,10,2,6,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4baca1643653d567,Goblet Squat,goblet squat,kettlebell,compound,squat,strength,beginner,2,quadriceps,calves|glutes|hamstrings|shoulders,hip_impingement|knee_injury|lower_back_injury,9,9,1,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c7ab044350bbc2d6,Good Morning,good morning,barbell,compound,hip_hinge,powerlifting,intermediate,3,hamstrings,abdominals|glutes|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e14fd402b3b56951,Good Morning off Pins,good morning off pins,barbell,compound,hip_hinge,powerlifting,intermediate,3,hamstrings,abdominals|glutes|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ad3ef2b886e07ee5,Gorilla Chin/Crunch,gorilla chin crunch,body only,compound,core_flexion,strength,intermediate,3,abdominals,biceps|lats,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
426d0d92251e060e,Gripper,gripper,body only,compound,other,strength,intermediate,3,forearms,,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6468ee246b666f5f,Hack Squat,hack squat,machine,compound,squat,strength,beginner,2,quadriceps,calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,6,9,1.5,5,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2a8c124ea8d7ca47,Hack Squat – Barbell,hack squat,barbell,compound,squat,strength,intermediate,3,quadriceps,calves|forearms|glutes|lower_back|adductors|traps,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2a8c124ea8d7ca47,Hack Squat – Landmine,hack squat,barbell,compound,squat,strength,intermediate,3,glutes|quadriceps|adductors,,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6468ee246b666f5f,Hack Squat – Machine,hack squat,machine,compound,squat,strength,beginner,3,glutes|quadriceps|adductors,,hip_impingement|knee_injury|lower_back_injury,6,9,1.5,5,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a7209653f97d2c3e,Half Air Squat,half air squat,body only,compound,squat,strength,intermediate,3,glutes|quadriceps|adductors,calves,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7259b9908a6d688c,Hammer Curl – Cable With Rope,hammer curl with,cable,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
bf99b857809a5f6a,Hammer Curl – Dumbbell,hammer curl,dumbbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
dfc0408e4c788735,Hammer Curls,hammer curls,dumbbell,isolation,elbow_flexion,strength,beginner,2,biceps,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
496a9694b77b8876,Hammer Grip Incline DB Bench Press,hammer grip incline db bench press,dumbbell,compound,horizontal_push,strength,beginner,2,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,7,9,1.29,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f97accd66807f98c,Hand-Release Push-Up,hand release push up,body only,compound,horizontal_push,strength,intermediate,3,chest|triceps,abdominals|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7014507917ced9f3,Handstand Push-Ups,handstand push ups,body only,compound,horizontal_push,strength,advanced,5,shoulders,triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ed8677d814680d06,Hang Clean,hang clean,barbell,compound,hip_hinge,olympic weightlifting,advanced,3,quadriceps,calves|forearms|glutes|hamstrings|lower_back|shoulders|traps,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b9f74ff818f54041,Hang Clean - Below the Knees,hang clean below the knees,barbell,compound,hip_hinge,olympic weightlifting,advanced,3,quadriceps,calves|forearms|glutes|hamstrings|lower_back|shoulders|traps,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
75bd8a8369dd5fe3,Hang Power Clean,hang power clean,body only,compound,hip_hinge,strength,advanced,3,glutes|lower_back,forearms|hamstrings|adductors|traps,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
da89dabcb448234e,Hang Power Clean and Jerk,hang power clean and jerk,barbell,compound,hip_hinge,strength,advanced,3,glutes|lower_back|shoulders,calves|hamstrings|shoulders|quadriceps|traps|triceps,disc_herniation|lower_back_injury|sciatica|shoulder_impingement|wrist_injury,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2a39779925e1a717,Hang Power Snatch,hang power snatch,barbell,compound,other,strength,advanced,3,glutes|lower_back|quadriceps|adductors,calves|forearms|hamstrings|traps,lower_back_injury|shoulder_impingement|wrist_injury,8,6,0.75,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
28aed3e529a8e707,Hang Snatch,hang snatch,barbell,compound,hip_hinge,olympic weightlifting,advanced,5,hamstrings,abdominals|calves|forearms|glutes|lower_back|quadriceps|shoulders|traps,disc_herniation|lower_back_injury|sciatica|shoulder_impingement|wrist_injury,10,10,1,10,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c4b5ca7c7c3ed536,Hang Snatch - Below Knees,hang snatch below knees,barbell,compound,hip_hinge,olympic weightlifting,advanced,5,hamstrings,abdominals|calves|forearms|glutes|lower_back|quadriceps|shoulders|traps,disc_herniation|lower_back_injury|sciatica|shoulder_impingement|wrist_injury,10,10,1,10,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
31e5191e97182ef4,Hanging Bar Good Morning,hanging bar good morning,barbell,compound,hip_hinge,powerlifting,intermediate,3,hamstrings,abdominals|glutes|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4e147a6892e04f55,Hanging Knee Raise,hanging knee raise,body only,isolation,core_flexion,strength,intermediate,3,abdominals|forearms,abdominals,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c5f2c1cc6d453a99,Hanging Leg Raise,hanging leg raise,body only,isolation,core_flexion,strength,advanced,5,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
059ce4928c84b2dd,Hanging Pike,hanging pike,body only,compound,core_flexion,strength,advanced,5,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
725e5c63958880ab,Hanging Side-To-Side Knee Drive,hanging side to side knee drive,body only,compound,other,strength,intermediate,3,abdominals|biceps|lats,forearms,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3dfe91b71bfad91b,Heaving Snatch Balance,heaving snatch balance,barbell,compound,squat,olympic weightlifting,advanced,3,quadriceps,abdominals|forearms|glutes|hamstrings|shoulders|triceps,hip_impingement|knee_injury|lower_back_injury|shoulder_impingement|wrist_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3d0537257b9313ed,Heavy Bag Thrust,heavy bag thrust,other,compound,horizontal_push,plyometrics,beginner,2,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3355453bebd06608,High Cable Curls,high curls,cable,isolation,elbow_flexion,strength,beginner,3,biceps,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c4bcd4ad5a47f19a,High to Low Wood Chop – Cable,high to low wood chop,cable,compound,core_flexion,strength,intermediate,3,abdominals,abdominals,diastasis_recti|disc_herniation|lower_back_injury,2,5,2.5,0,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
03f391d5a8ff370c,Hip Abduction – Band,hip abduction,band,isolation,other,strength,beginner,3,abductors,glutes,,1,5,5,1,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a426c3386a5a9e37,Hip Abduction – Machine,hip abduction,machine,isolation,other,strength,beginner,3,abductors,glutes,,1,6,6,0,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
